44,252.1267425,2.056540323,545.1764268,122.5975195,0
45,343.4526036,2.452368924,623.2949571,140.0493214,0
46,290.1978201,2.717130482,412.3702628,106.803049,0
47,258.6227433,2.632223905,293.8624866,98.2525623,0
48,273.1216576,2.62772294,296.1606372,103.9385293,0
49,271.7427436,3.938495358,392.9595702,68.99658852,0
50,281.8997383,3.490932385,318.3193115,80.75199037,0
51,262.9753347,3.625179211,315.9206567,72.54133365,0
52,247.8775111,2.028933977,455.8219626,122.1713047,0
53,326.920898,2.135976215,318.3896306,153.0545592,0
54,444.375035,2.608548487,534.1997046,170.3533737,0
55,170.2241402,2.251787565,198.2410586,75.5951151,0
56,229.2817436,1.870193339,489.6058277,122.5978827,0
57,397.8094155,1.608898972,772.2114565,247.2556838,0
58,489.2514058,2.420668403,654.1398981,202.1141785,0
59,388.8197684,2.829707159,672.6138966,137.4063628,0
60,277.9296212,1.377795648,475.192317,201.7204959,0
61,256.9367987,3.77912089,1226.734247,67.98851009,0
62,295.4979403,0.801351044,326.3288635,368.7496791,0
63,210.4704333,1.774992445,780.5085121,118.5753967,0
64,353.7852293,1.5680453,797.3277779,225.6218166,0
65,253.2855371,1.038624595,554.8775234,243.8663001,0
66,359.0167327,1.207681425,516.2981072,297.2776805,0
67,206.8013767,1.610245406,446.5649464,338.8823163,0
68,196.3415894,1.625484808,653.5567523,313.903051,0
69,245.9965348,1.331232299,619.0906947,184.7885864,0
70,325.645726,1.064891616,371.9717444,305.8017558,0
71,418.6571105,2.98191203,1140.145232,140.3988804,0
72,229.9842641,3.667497402,1814.001549,344.5470549,0
73,266.9264832,2.657973252,1211.431793,405.6798393,0
74,220.617346,1.738551911,1297.849191,298.7160994,0
75,323.5520261,2.529489366,900.0968003,611.0642576,0
76,206.6935327,0.502611056,241.5021362,411.239527,0
77,200.6184657,0.485958592,943.6894321,412.830371,0
78,146.8421812,0.931991811,544.4416002,157.5573728,0
79,230.8810281,2.086386629,984.9713989,110.6607111,0
80,497.0964635,3.520342628,2575.314887,141.2068415,0
81,254.2804766,3.846756395,507.9609395,66.10256811,0
82,404.2248877,4.656888782,282.5452948,86.80149055,0
83,421.041672,3.152160488,928.0169863,133.5724096,0
84,598.1056136,3.570152326,770.8428054,167.5294382,0
85,456.0893858,3.184762327,421.6756467,143.2098659,0
86,455.6700007,2.572400004,642.6078759,177.1380812,0
87,371.5373012,2.904704827,1139.922275,127.9087974,0
88,502.612299,3.088362788,909.0532032,162.7439305,0
89,340.1254384,2.322212981,450.1938576,146.4660826,0
90,295.7219515,3.829113287,430.0128007,77.22987786,0
91,297.8308744,3.037576229,380.4185768,98.04885604,0
92,428.7929148,3.307126753,624.6061448,129.6572363,0
93,889.3918533,4.032883265,554.3280879,220.5349857,0
94,497.5571099,4.010027031,684.8581455,124.0782434,0
95,703.5472188,3.397064752,385.6472055,207.1044476,0
96,690.4975258,2.737557254,342.4980388,252.2312637,0
97,633.6803992,2.58569004,324.0058523,245.0720656,0
98,557.8575862,3.076497874,539.8523735,181.3287735,0
99,686.2505806,2.504861442,1155.046749,273.9674814,0
100,553.3531543,2.5978886,873.295418,213.0011096,0
101,522.0083138,1.848534278,889.2545267,282.3903889,0
102,1153.847786,3.034058145,2055.773316,380.2985082,0
103,554.2051589,2.198776454,1281.413181,252.0516162,0
104,864.6430503,2.630158056,3222.977176,328.7418596,0
105,556.06396,1.984536491,1005.918153,280.1984053,0
106,785.6005093,3.163852335,1570.072702,248.305049,0
107,730.1180103,2.673009723,1905.882535,273.1445396,0
108,482.5615001,1.949201937,888.5017618,247.5687568,0
109,971.0989845,3.315445969,1441.835142,292.9014659,0
110,756.4854156,2.809252103,912.0050695,269.283563,0
111,820.5724272,2.142919707,1612.29091,382.9226193,0
112,930.2010711,2.490681871,1637.111386,373.4724542,0
113,938.471504,2.204662267,2388.881761,425.6758589,0
114,388.5604798,1.186111832,325.8695728,327.5917744,0
115,1273.236239,2.679964388,3284.793222,475.0944621,0
116,916.6304576,1.857447008,1985.517537,493.489426,0
117,552.2341993,1.290491706,3469.658012,427.9254152,0
118,288.6435971,0.938339119,584.3744889,307.611173,0
119,460.628254,2.078969314,421.3058359,221.565682,0
120,1373.395037,3.601448198,2705.067548,381.3452148,0
121,537.1829073,1.230309194,361.9959949,436.6243137,0
122,839.7701513,2.076445801,1162.914532,404.4267136,0
123,768.0290541,2.415265644,2341.603977,317.989475,0
124,730.6903767,1.762003615,1083.557736,414.6928931,0
125,584.47981,1.263976552,610.1095556,462.4134911,0
126,1040.173457,2.473043682,1224.941339,420.604563,0
127,355.8151037,1.149504354,609.7172372,309.5378477,0
128,530.1311856,1.338353765,377.7791435,396.1069186,0
129,1621.125507,2.65936366,4021.155242,609.5915092,0
130,741.5608936,2.331649169,1864.619511,318.041369,0
131,868.905315,1.788870554,1965.512886,485.7284465,0
132,691.7197379,1.490525134,5561.78491,464.0778756,0
133,499.1449977,1.257033744,339.6293671,397.0816219,0
134,299.1639291,0.978536281,952.9372341,305.7259448,0
0,212.9711738,0.153401679,312.2618368,1388.323617,1
1,121.6725943,0.482642287,58.42393811,252.0968376,1
2,9.146726147,0.166849305,8.823364034,54.82028333,1
3,76.08943107,0.074585397,17.79683746,1020.165257,1
4,2145.468444,0.477862891,410.6078512,4489.715532,1
5,815.8526098,0.333718649,559.2365249,2444.731848,1
6,694.669422,0.757517466,202.3239137,917.0341976,1
7,22.5301721,2.418202599,101.1746089,9.316908396,1
8,87.03508493,0.407592291,290.5732804,213.5346689,1
9,186.7976801,0.386524652,203.1952175,483.2749455,1
10,114.0477359,5.050882584,126.9516487,22.57976383,1
11,1385.051626,0.357365256,688.9376724,3875.731069,1
12,130.5963787,1.300146232,41.00680918,100.4474539,1
13,1113.742918,0.505717243,397.6868295,2202.303626,1
14,88.82602309,1.545062151,140.2178244,57.4902589,1
15,1326.566683,0.310877695,2251.463987,4267.165853,1
16,75.40832277,0.440096172,131.9587268,171.3451004,1
17,11.69918102,0.256955518,22.93737734,45.52998554,1
18,480.8484319,0.097118617,282.9461218,4951.14577,1
19,95.45371536,0.109314799,6.142352629,873.2003024,1
20,44.03431512,0.094647327,128.6375358,465.2462606,1
21,710.4445976,0.98073526,1987.163622,724.3999748,1
22,603.4657069,1.0161857,188.5463546,593.8537682,1
23,14.18629099,0.641813492,15.89584077,22.10344774,1
24,80.43354364,0.356343304,125.7209168,225.719251,1
25,152.2893502,2.358511164,334.4704444,64.57012059,1
26,7.051187152,0.072494953,20.03089667,97.26452518,1
27,44.42355056,0.514155777,104.4433782,86.40095584,1
28,312.7075553,0.364941406,177.7973458,856.8705839,1
29,56.38207382,0.128326555,198.8315156,439.36404,1
30,1858.438133,0.39850149,530.030063,4663.566335,1
31,851.7468927,0.371879428,1246.770584,2290.38454,1
32,1244.540256,0.152699661,43.12588814,8150.248974,1
33,340.2056946,0.541385947,200.827057,298.063679,1
34,1471.212246,0.698182183,9698.152944,2107.20394,1
35,65.24974642,0.213792781,59.17203086,305.2008871,1
36,3.564194709,0.441200803,2.530084603,8.078395794,1
37,560.2602508,0.316313631,201.7473063,1771.217539,1
38,27.14030256,2.389210147,112.5476683,11.35952926,1
39,338.4056286,0.097895878,169.2235399,3456.791395,1
40,568.4990707,0.243083266,167.4119737,2338.700969,1
41,25.74812121,0.064597391,16.14409374,398.593828,1
42,435.0020157,1.041709016,208.7464051,417.584958,1
43,11.15765855,0.153603262,33.61065986,72.63946346,1
44,54.34190183,0.171776207,34.81822967,316.3529036,1
45,57.79311679,0.118321411,32.5690727,488.4417495,1
46,8.133762798,0.389571246,14.32645428,20.87875552,1
47,126.4416348,0.057583856,176.6153839,2195.782707,1
48,281.3619494,0.10892672,244.3773831,2583.038851,1
49,487.0578558,0.163876268,471.1979665,2972.107327,1
50,1123.166847,0.406265419,257.5929493,2764.613464,1
51,360.1962213,0.144423907,104.8060282,2494.020749,1
52,897.4151842,0.450305365,185.467259,1992.903603,1
53,196.032255,0.092627185,42.62025493,2116.357688,1
54,55.44501678,0.166167119,155.8378788,333.6702058,1
55,28.89653684,0.138383526,60.74255903,208.8148624,1
56,130.1622349,0.169123414,76.68351366,769.6287103,1
57,281.7149885,1.023553633,393.3267036,275.2322687,1
58,243.5244257,0.545318356,251.4086668,446.5729477,1
59,220.0236858,2.123377934,242.6866533,103.6196535,1
60,77.88061704,0.834882726,142.1754684,93.28330146,1
61,345.0762474,0.813722784,249.5004463,424.0710157,1
62,197.9718531,0.430760435,194.7536579,459.5869003,1
63,330.875302,0.249797832,336.1501925,1324.572355,1
64,339.8044758,0.237501465,327.4820292,274.5891503,1
65,274.6393327,0.038829641,37.09009054,7072.930064,1
66,567.1856137,0.353997684,195.250981,1602.229731,1
67,127.170934,0.100813262,7.050593552,1261.450436,1
68,621.2184424,0.463779565,390.6248146,1339.469199,1
69,2597.049203,0.464093071,901.3681186,5595.966336,1
70,109.5822824,0.063938805,86.87418616,1713.861901,1
71,79.61523423,3.324002019,71.65500217,23.9516203,1
72,278.4565481,1.458323766,809.5132893,190.9428856,1
73,15.1238733,0.169855365,17.15809107,89.03971526,1
74,8.524641837,0.015726577,2.826925498,542.0532159,1
75,861.6746791,0.455794523,858.4322941,1890.489325,1
76,50.17897404,0.094039297,11.1120643,533.5958016,1
77,547.9145251,0.143343105,349.2496974,3822.39888,1
78,69.8712548,0.105369567,109.5877744,663.1065952,1
79,120.9320369,0.153063796,84.03845148,790.0760354,1
80,35.8024848,0.128366337,66.00637087,278.908674,1
81,134.2406103,0.242298295,65.10632997,554.0303549,1
82,293.7360504,0.177987914,132.3505277,1650.314585,1
83,627.3851486,0.094619875,192.406982,6630.585269,1
84,119.1464469,1.254295306,287.9701863,94.99074606,1
85,310.2152665,0.412473243,373.3783639,752.0857945,1
86,355.6913542,0.503125349,233.4269166,706.9636922,1
87,226.8167106,0.227038287,227.3223836,999.0240578,1
88,1732.864589,0.203788669,653.9990079,8503.243056,1
89,63.33985289,0.346947699,53.94268188,182.5631157,1
90,116.3586571,3.416408927,91.55213495,34.05876158,1
91,17.71444795,0.077479174,7.33646722,228.6349604,1
92,132.530686,0.149852066,113.6676775,884.4101363,1
93,88.7798538,0.096169339,5.986214105,923.1617387,1
94,411.3435495,5.235297311,343.9673111,78.57119187,1
95,145.2208552,0.333542798,224.5297072,435.3889694,1
96,36.86802972,0.06582542,11.17160703,560.0880255,1
97,1224.869289,1.226603189,531.2990584,998.5864215,1
98,27.33314234,0.689169328,116.6498353,39.66099654,1
99,219.4588712,0.242132041,34.74676364,906.360308,1
100,140.4000195,0.952585108,105.7720277,147.3884258,1
101,65.19079284,0.088176834,20.38201932,739.3188202,1
102,688.537937,0.3230482,164.3591356,2131.378342,1
103,46.82225785,2.537976,87.10549666,18.44866061,1
104,5694.21102,0.444280698,1584.998279,12816.69686,1
